,tms_loading,date_loading,id_vendor,vendor,os,brand,model,price,original_price,ram,memory,sim,gps,a_gps,color,display_type,display_size,carrier,battery_capacity,height,width,length,weight
95,2020-08-13 16:11:13.562591,2020-08-13,2,Unieuro,Android  ,Huawei,P smart Pro,€251.00,€299.90,6   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Nero  ,TFT-LCD  ,"6.59   """,No,4000   mAh,163.1   mm,77.2   mm,8.8   mm,206   g
96,2020-08-13 16:11:48.519569,2020-08-13,2,Unieuro,Android  ,realme,6 Pro,€299.90,€349.99,8   GB,128   GB,Doppia SIM  ,Sì  ,,Blu  ,LCD  ,"6.6   """,No,4300   mAh,163.8   mm,75.8   mm,8.9   mm,202   g
97,2020-08-13 16:12:19.913520,2020-08-13,2,Unieuro,Android  ,realme,6,€199.00,€229.99,4   GB,64   GB,Doppia SIM  ,Sì  ,,Bianco  ,LCD  ,"6.5   """,No,4300   mAh,162.1   mm,74.8   mm,9.6   mm,191   g
98,2020-08-13 16:12:54.985389,2020-08-13,2,Unieuro,Android  ,Motorola,one Macro,€149.90,€209.99,4   GB,64   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Viola  ,IPS  ,"6.2   """,No,4000   mAh,157.6   mm,75.41   mm,8.99   mm,186   g
99,2020-08-13 16:13:37.566701,2020-08-13,2,Unieuro,Android  ,Huawei,P smart S 16,€199.90,€259.90,4   GB,128   GB,Doppia SIM  ,Sì  ,,Nero  ,OLED  ,"6.3   """,No,4000   mAh,157.4   mm,73.2   mm,7.75   mm,163   g
100,2020-08-13 16:14:06.776785,2020-08-13,2,Unieuro,Android  ,Huawei,Y5p,€95.00,€109.90,2   GB,32   GB,Doppia SIM  ,Sì  ,,Verde  ,IPS  ,"5.45   """,No,3020   mAh,146.5   mm,70.94   mm,8.35   mm,144   g
101,2020-08-13 16:14:32.169615,2020-08-13,2,Unieuro,Android  ,Huawei,P smart 2020,€179.00,€199.90,4   GB,128   GB,Dual SIM ibrida  ,Sì  ,,Verde  ,LCD  ,"6.21   """,No,3400   mAh,153.36   mm,73.55   mm,8.2   mm,163   g
102,2020-08-13 16:14:59.280597,2020-08-13,2,Unieuro,Android  ,Motorola,G8 Power,€199.00,€249.00,4   GB,64   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Blu  ,IPS  ,"6.4   """,Vodafone,5000   mAh,157.95   mm,75.84   mm,9.63   mm,197   g
103,2020-08-13 16:15:38.114389,2020-08-13,2,Unieuro,Android  ,Huawei,P40 lite 5G,€369.00,€399.90,6   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Nero  ,LTPS  ,"6.5   """,No,4000   mAh,162.31   mm,75   mm,8.58   mm,189   g
104,2020-08-13 16:16:11.532662,2020-08-13,2,Unieuro,Android  ,Nokia,6.2 16,€169.00,€239.99,4   GB,64   GB,,Sì  ,Sì  ,Nero  ,,"6.3   """,No,3500   mAh,159.92   mm,75.15   mm,8.25   mm,180   g
105,2020-08-13 16:16:49.680551,2020-08-13,2,Unieuro,Android  ,LG,K51S LMK510EMW,€179.90,€219.90,3   GB,64   GB,Doppia SIM  ,Sì  ,,Titanio  ,IPS  ,"6.55   """,No,4000   mAh,165.2   mm,76.7   mm,8.2   mm,194   g
106,2020-08-13 16:17:24.663977,2020-08-13,2,Unieuro,Android  ,Wiko,VIEW3 Lite,€109.00,€129.99,2   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Argento  ,IPS  ,"6.09   """,No,4000   mAh,155.5   mm,73   mm,8.7   mm,160.1   g
107,2020-08-13 16:18:00.602451,2020-08-13,2,Unieuro,Android  ,Oppo,A91,€279.90,€329.00,8   GB,128   GB,Doppia SIM  ,Sì  ,,Nero  ,AMOLED  ,"6.4   """,No,4025   mAh,160.2   mm,73.3   mm,7.9   mm,172   g
108,2020-08-13 16:18:37.861126,2020-08-13,2,Unieuro,Android  ,LG,Velvet,€549.90,€649.90,6   GB,128   GB,,Sì  ,,"Rosso, Giallo  ",OLED  ,"6.8   """,No,4300   mAh,167.2   mm,74.1   mm,7.9   mm,180   g
109,2020-08-13 16:19:19.335684,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy XCover 4s SM-G398FN/DS,€269.90,€269.90,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,TFT  ,"5   """,No,2800   mAh,146.2   mm,73.3   mm,9.7   mm,172   g
110,2020-08-13 16:19:59.042938,2020-08-13,2,Unieuro,Android  ,Motorola,Moto E Moto E6 play 14,€99.90,€119.99,2   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,IPS  ,"5.5   """,No,3000   mAh,146.5   mm,70.9   mm,8.3   mm,140   g
111,2020-08-13 16:20:32.263776,2020-08-13,2,Unieuro,Android  ,Huawei,Mate 20,€369.00,€799.99,4   GB,128   GB,,Sì  ,Sì  ,Blu  ,IPS  ,"6.53   """,No,4000   mAh,158.2   mm,77.2   mm,8.3   mm,188   g
112,2020-08-13 16:21:22.168426,2020-08-13,2,Unieuro,Android  ,Huawei,Mate 30 Pro,€699.00,€1099.90,8   GB,256   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Argento  ,OLED  ,"6.53   """,No,4500   mAh,158.1   mm,73.1   mm,8.8   mm,198   g
113,2020-08-13 16:22:08.400004,2020-08-13,2,Unieuro,Android  ,realme,6i,€179.00,€199.99,4   GB,128   GB,Doppia SIM  ,Sì  ,,Bianco  ,LCD  ,"6.5   """,No,5000   mAh,164.4   mm,75.4   mm,9   mm,199   g
114,2020-08-13 16:22:44.431960,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy S20+,€1099.00,€1129.00,8   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,Dynamic AMOLED  ,"6.7   """,No,4500   mAh,161.9   mm,73.7   mm,7.8   mm,186   g
115,2020-08-13 16:24:02.149810,2020-08-13,2,Unieuro,Android  ,LG,K40,€79.00,€129.90,2   GB,32   GB,,Sì  ,Sì  ,Blu  ,IPS  ,"5.7   """,TIM,3000   mAh,153   mm,71.9   mm,8.3   mm,144   g
116,2020-08-13 16:24:43.355762,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy Z Flip,€1299.00,€1499.00,8   GB,256   GB,SIM singola  ,Sì  ,Sì  ,Nero  ,Dynamic AMOLED  ,"6.7   """,No,3300   mAh,167.3   mm,73.6   mm,7.2   mm,183   g
117,2020-08-13 16:25:33.377768,2020-08-13,2,Unieuro,Android  ,Wiko,View4 Lite,€119.90,€129.99,2   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,IPS  ,"6.52   """,No,4000   mAh,167   mm,76.8   mm,8.45   mm,174   g
118,2020-08-13 16:26:14.853649,2020-08-13,2,Unieuro,Android  ,Huawei,Mate 20,€369.00,€799.99,4   GB,128   GB,,Sì  ,Sì  ,Nero  ,IPS  ,"6.53   """,No,4000   mAh,158.2   mm,77.2   mm,8.3   mm,188   g
119,2020-08-13 16:27:03.679573,2020-08-13,2,Unieuro,Android  ,Motorola,Moto E 6 Play 14,€99.90,€119.99,2   GB,32   GB,SIM singola  ,Sì  ,,Nero  ,IPS  ,"5.5   """,No,3000   mAh,146.5   mm,70.9   mm,8.3   mm,140   g
120,2020-08-13 16:27:26.166836,2020-08-13,2,Unieuro,Android  ,Oppo,A91,€279.90,€329.00,8   GB,128   GB,Doppia SIM  ,Sì  ,,Blu  ,AMOLED  ,"6.4   """,No,4025   mAh,160.2   mm,73.3   mm,7.9   mm,172   g
121,2020-08-13 16:28:05.417845,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy Z Flip,€1299.00,€1499.00,8   GB,256   GB,SIM singola  ,Sì  ,Sì  ,Porpora  ,Dynamic AMOLED  ,"6.7   """,No,3300   mAh,167.3   mm,73.6   mm,7.2   mm,183   g
122,2020-08-13 16:28:58.374324,2020-08-13,2,Unieuro,Android  ,Huawei,P40 Pro,€1049.90,€1049.90,8   GB,256   GB,Dual SIM ibrida  ,Sì  ,,Argento  ,OLED  ,"6.58   """,No,4200   mAh,158.2   mm,72.6   mm,8.95   mm,209   g
123,2020-08-13 16:29:35.777625,2020-08-13,2,Unieuro,Android  ,Xiaomi,Redmi Note 8 Pro,€229.90,€299.90,6   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Bianco  ,,"6.53   """,No,4500   mAh,161.35   mm,76.4   mm,8.79   mm,199.8   g
124,2020-08-13 16:30:19.740025,2020-08-13,2,Unieuro,Android  ,Huawei,P smart Pro,€251.00,€299.90,6   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Perlato  ,TFT-LCD  ,"6.59   """,No,4000   mAh,163.1   mm,77.2   mm,8.8   mm,206   g
125,2020-08-13 16:30:53.828333,2020-08-13,2,Unieuro,Android  ,LG,Velvet,€549.90,€649.90,6   GB,128   GB,,Sì  ,,Grigio  ,OLED  ,"6.8   """,No,4300   mAh,167.2   mm,74.1   mm,7.9   mm,180   g
126,2020-08-13 16:31:39.918868,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A20s SM-A207F,€159.90,€179.90,,,,Sì  ,Sì  ,Nero  ,TFT  ,"6.5   """,No,4000   mAh,163.3   mm,77.5   mm,8   mm,183   g
127,2020-08-13 16:32:19.966986,2020-08-13,2,Unieuro,Android  ,Huawei,P40 lite 5G,€369.00,€399.90,6   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Verde  ,LTPS  ,"6.5   """,No,4000   mAh,162.31   mm,75   mm,8.58   mm,189   g
128,2020-08-13 16:32:48.669271,2020-08-13,2,Unieuro,Android  ,LG,K51S LMK510EMW,€179.90,€219.90,3   GB,64   GB,Doppia SIM  ,Sì  ,,Rosa  ,IPS  ,"6.55   """,No,4000   mAh,165.2   mm,76.7   mm,8.2   mm,194   g
129,2020-08-13 16:33:29.853418,2020-08-13,2,Unieuro,Android  ,realme,6,€248.00,€299.99,8   GB,128   GB,Doppia SIM  ,Sì  ,,Blu  ,LCD  ,"6.5   """,No,4300   mAh,162.1   mm,74.8   mm,9.6   mm,191   g
130,2020-08-13 16:33:58.690611,2020-08-13,2,Unieuro,Android  ,realme,6 Pro,€299.90,€349.99,8   GB,128   GB,Doppia SIM  ,Sì  ,,Rosso  ,LCD  ,"6.6   """,No,4300   mAh,163.8   mm,75.8   mm,8.9   mm,202   g
131,2020-08-13 16:34:32.505136,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy S20 5G,€979.00,€1029.00,8   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Grigio  ,Dynamic AMOLED  ,"6.2   """,No,4000   mAh,151.7   mm,69.1   mm,7.9   mm,163   g
132,2020-08-13 16:35:46.774156,2020-08-13,2,Unieuro,Android  ,Huawei,P30 Pro,€569.90,€849.90,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Blu  ,OLED  ,"6.47   """,No,4200   mAh,158   mm,73.4   mm,8.41   mm,192   g
133,2020-08-13 16:36:48.173260,2020-08-13,2,Unieuro,Linux  ,Nokia,800 Tough,€109.00,€139.99,0.5   GB,4   GB,Dual SIM ibrida  ,,Sì  ,Nero  ,,"2.4   """,No,2100   mAh,145.4   mm,62.1   mm,16.11   mm,161   g
134,2020-08-13 16:37:07.727418,2020-08-13,2,Unieuro,Android  ,Motorola,G8 Power,€199.00,€249.99,4   GB,64   GB,,Sì  ,Sì  ,Nero  ,IPS  ,"6.4   """,Vodafone,5000   mAh,155.95   mm,75.84   mm,9.63   mm,197   g
135,2020-08-13 16:37:50.047540,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy SM-A315G/DS,€249.90,€299.90,4   GB,64   GB,Doppia SIM  ,Sì  ,,Blu  ,SAMOLED  ,"6.4   """,No,5000   mAh,159.3   mm,73.1   mm,8.6   mm,185   g
136,2020-08-13 16:38:29.751606,2020-08-13,2,Unieuro,Android  ,Wiko,View3 Lite,€109.00,€129.99,2   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,"Nero, Blu  ",IPS  ,"6.09   """,TIM,4000   mAh,155.5   mm,73   mm,8.7   mm,160.1   g
137,2020-08-13 16:39:10.606912,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A10,€139.00,€159.90,2   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,TFT  ,"6.2   """,No,3400   mAh,155.6   mm,75.6   mm,7.9   mm,168   g
138,2020-08-13 16:39:59.131392,2020-08-13,2,Unieuro,Android  ,Huawei,Y6s,€139.00,€149.90,3   GB,32   GB,Doppia SIM  ,Sì  ,No  ,Blu  ,IPS  ,"6.09   """,No,3020   mAh,156.28   mm,73.5   mm,8   mm,150   g
139,2020-08-13 16:40:36.762125,2020-08-13,2,Unieuro,Android  ,Wiko,View4 Lite,€119.90,€129.99,2   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Oro  ,IPS  ,"6.52   """,No,4000   mAh,167   mm,76.8   mm,8.45   mm,174   g
140,2020-08-13 16:41:15.703428,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy S10+ SM-G975F/DS,€679.00,€879.00,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Bianco  ,Dynamic AMOLED  ,"6.4   """,No,4100   mAh,157.6   mm,74.1   mm,7.8   mm,175   g
141,2020-08-13 16:42:35.671982,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy S10+ SM-G975F/DS,€679.00,€879.00,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Verde  ,Dynamic AMOLED  ,"6.4   """,No,4100   mAh,157.6   mm,74.1   mm,7.8   mm,175   g
142,2020-08-13 16:43:52.718029,2020-08-13,2,Unieuro,Android  ,realme,C3,€139.00,€159.99,3   GB,64   GB,Doppia SIM  ,Sì  ,,Blu  ,LCD  ,"6.5   """,No,5000   mAh,164.4   mm,75   mm,8.95   mm,195   g
143,2020-08-13 16:44:24.340315,2020-08-13,2,Unieuro,Android  ,realme,6i,€179.00,€199.99,4   GB,128   GB,Doppia SIM  ,Sì  ,,Verde  ,LCD  ,"6.5   """,No,5000   mAh,164.4   mm,75.4   mm,9   mm,199   g
144,2020-08-13 16:44:56.410514,2020-08-13,2,Unieuro,Android  ,Huawei,P40 Pro,€1049.90,€1049.90,8   GB,256   GB,Dual SIM ibrida  ,Sì  ,,Nero  ,OLED  ,"6.58   """,No,4200   mAh,158.2   mm,72.6   mm,8.95   mm,209   g
145,2020-08-13 16:45:33.459252,2020-08-13,2,Unieuro,Android  ,Huawei,Y5 2019,€109.00,€139.90,2   GB,16   GB,Doppia SIM  ,Sì  ,Sì  ,Marrone  ,IPS  ,"5.71   """,No,3020   mAh,147.13   mm,70.78   mm,8.45   mm,146   g
146,2020-08-13 16:46:02.316806,2020-08-13,2,Unieuro,Android  ,Oppo,Reno,€249.00,€299.00,6   GB,256   GB,Doppia SIM  ,Sì  ,Sì  ,Black  ,AMOLED  ,"6.4   """,No,3765   mAh,156.6   mm,74.3   mm,9   mm,185   g
147,2020-08-13 16:46:36.779055,2020-08-13,2,Unieuro,Android  ,Oppo,Find X2 Lite,€449.00,€499.00,8   GB,128   GB,Doppia SIM  ,Sì  ,,Nero  ,AMOLED  ,"6.4   """,No,4025   mAh,160.3   mm,74.3   mm,7.96   mm,180   g
148,2020-08-13 16:47:05.136139,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy SM-G988B/DS,€1299.00,€1379.00,12   GB,128   GB,Dual SIM ibrida  ,Sì  ,,Bianco  ,Dynamic AMOLED  ,"6.9   """,No,5000   mAh,166.9   mm,76   mm,8.8   mm,220   g
149,2020-08-13 16:47:50.160954,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy Fold,€1949.00,€1999.00,12   GB,512   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,Dynamic AMOLED  ,"7.3   """,No,4380   mAh,160.9   mm,117.9   mm,7.5   mm,263   g
150,2020-08-13 16:49:10.194096,2020-08-13,2,Unieuro,Android  ,Oppo,A72,€234.00,€279.00,4   GB,128   GB,Doppia SIM  ,Sì  ,,Nero  ,TFT  ,"6.5   """,No,5000   mAh,162   mm,75.5   mm,8.9   mm,
151,2020-08-13 16:49:40.439699,2020-08-13,2,Unieuro,Android  ,LG,Velvet,€549.90,€649.90,6   GB,128   GB,,Sì  ,,Bianco  ,OLED  ,"6.8   """,No,4300   mAh,167.2   mm,74.1   mm,7.9   mm,180   g
152,2020-08-13 16:50:24.946317,2020-08-13,2,Unieuro,Android  ,LG,Velvet,€549.90,€649.90,6   GB,128   GB,,Sì  ,,Verde  ,OLED  ,"6.8   """,No,4300   mAh,167.2   mm,74.1   mm,7.9   mm,180   g
153,2020-08-13 16:51:04.916168,2020-08-13,2,Unieuro,Android  ,Huawei,P40,€699.90,€799.90,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,,Nero  ,OLED  ,"6.1   """,No,3800   mAh,148.9   mm,71.06   mm,8.5   mm,175   g
154,2020-08-13 16:51:43.987115,2020-08-13,2,Unieuro,Android  ,Oppo,A72,€249.00,€279.00,4   GB,128   GB,Doppia SIM  ,Sì  ,,Porpora  ,TFT  ,"6.5   """,No,5000   mAh,162   mm,75.5   mm,8.9   mm,
155,2020-08-13 16:52:12.225923,2020-08-13,2,Unieuro,Android  ,Huawei,P40,€699.00,€799.90,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,,Oro  ,OLED  ,"6.1   """,No,3800   mAh,148.9   mm,71.06   mm,8.5   mm,175   g
156,2020-08-13 16:52:48.499939,2020-08-13,2,Unieuro,Android  ,Motorola,EDGE Plus smartphone 17,€1099.00,€1199.99,12   GB,256   GB,SIM singola  ,Sì  ,,Grigio  ,OLED  ,"6.7   """,No,5000   mAh,161.07   mm,71.38   mm,9.6   mm,203   g
157,2020-08-13 16:53:23.011954,2020-08-13,2,Unieuro,Android  ,realme,6,€279.00,€299.99,8   GB,128   GB,Doppia SIM  ,Sì  ,,Bianco  ,LCD  ,"6.5   """,No,4300   mAh,162.1   mm,74.8   mm,9.6   mm,191   g
158,2020-08-13 16:53:57.400476,2020-08-13,2,Unieuro,Android  ,LG,K41S LMK410EMW,€149.00,€159.90,3   GB,32   GB,Doppia SIM  ,Sì  ,,Nero  ,IPS  ,"6.55   """,No,4000   mAh,165.7   mm,76.4   mm,8.2   mm,189   g
159,2020-08-13 16:54:36.722732,2020-08-13,2,Unieuro,Android  ,Motorola,Moto G Moto G8 Plus 16,€199.00,€269.99,4   GB,64   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Blu  ,LTPS  ,"6.3   """,No,4000   mAh,158.35   mm,75.83   mm,9.09   mm,188   g
160,2020-08-13 16:55:16.328294,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy S10+ SM-G975F/DS,€679.00,€879.00,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,,Bianco  ,Dynamic AMOLED  ,"6.4   """,No,4100   mAh,157.6   mm,74.1   mm,7.8   mm,175   g
161,2020-08-13 16:56:12.022903,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy S10+ SM-G975F/DS,€679.00,€879.00,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,,Nero  ,Dynamic AMOLED  ,"6.4   """,No,4100   mAh,157.6   mm,74.1   mm,7.8   mm,175   g
162,2020-08-13 16:57:03.812108,2020-08-13,2,Unieuro,Android  ,Huawei,P40 Pro,€909.00,€1049.90,8   GB,256   GB,Dual SIM ibrida  ,Sì  ,,Oro  ,OLED  ,"6.58   """,No,4200   mAh,158.2   mm,72.6   mm,8.95   mm,209   g
163,2020-08-13 16:57:38.547564,2020-08-13,2,Unieuro,Android  ,Huawei,P40,€699.00,€799.90,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,,Argento  ,OLED  ,"6.1   """,No,3800   mAh,148.9   mm,71.06   mm,8.5   mm,175   g
164,2020-08-13 16:58:15.931829,2020-08-13,2,Unieuro,Android  ,Huawei,Y5 2019,€109.00,€139.90,2   GB,16   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,IPS  ,"5.71   """,No,3020   mAh,147.13   mm,70.78   mm,8.45   mm,146   g
165,2020-08-13 16:58:44.266505,2020-08-13,2,Unieuro,Android  ,realme,C3,€137.00,€159.99,3   GB,64   GB,Doppia SIM  ,Sì  ,,Rosso  ,LCD  ,"6.5   """,No,5000   mAh,164.4   mm,75   mm,8.95   mm,195   g
166,2020-08-13 16:59:10.033291,2020-08-13,2,Unieuro,Android  ,Meizu,M6T Doppia Sim Nero,€99.99,€189.99,3   GB,32   GB,Doppia SIM  ,Si  ,,Nero  ,LTPS  ,"5.7   """,No,3300   mAh,152.3   mm,73   mm,8.4   mm,145   g
167,2020-08-13 16:59:47.921668,2020-08-13,2,Unieuro,Android  ,LG,K50 K50S,€149.00,€199.90,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,IPS  ,"6.5   """,No,4000   mAh,165.8   mm,77.5   mm,8.2   mm,173   g
168,2020-08-13 17:00:39.834290,2020-08-13,2,Unieuro,Android  ,LG,K50 K50S,€149.00,€199.90,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,IPS  ,"6.5   """,No,4000   mAh,165.8   mm,77.5   mm,8.2   mm,194   g
169,2020-08-13 17:01:25.456097,2020-08-13,2,Unieuro,,Nokia,5 SIM singola 4G 16GB Nero,€99.00,€129.90,2   GB,16   GB,SIM singola  ,Si  ,,Nero  ,IPS  ,"5.2   """,TIM,3000   mAh,149.7   mm,72.5   mm,8.05   mm,160   g
170,2020-08-13 17:01:47.930174,2020-08-13,2,Unieuro,Android  ,Xiaomi,Redmi Note 8T 16,€179.90,€229.90,4   GB,64   GB,Doppia SIM  ,Sì  ,,Blu  ,IPS  ,"6.3   """,Vodafone,4000   mAh,161.15   mm,75.4   mm,8.6   mm,199.8   g
171,2020-08-13 17:02:18.542052,2020-08-13,2,Unieuro,Android  ,Huawei,Y6 2019,€129.00,€159.90,2   GB,32   GB,,Sì  ,Sì  ,Blu  ,IPS  ,"6.09   """,TIM,3020   mAh,156.28   mm,73.5   mm,8   mm,150   g
172,2020-08-13 17:02:58.061721,2020-08-13,2,Unieuro,Android  ,Wiko,View3 Lite,€109.00,€129.99,2   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,"Nero, Blu  ",IPS  ,"6.09   """,TIM,4000   mAh,155.5   mm,73   mm,8.7   mm,160.1   g
173,2020-08-13 17:03:36.971621,2020-08-13,2,Unieuro,Android  ,Huawei,Mate Xs 5G,€2184.00,€2599.90,8   GB,512   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,OLED  ,"6.6   """,No,4500   mAh,161.3   mm,146.2   mm,11   mm,300   g
174,2020-08-13 17:04:14.927289,2020-08-13,2,Unieuro,Android  ,Oppo,Find X2 Lite,€449.00,€499.00,8   GB,128   GB,Doppia SIM  ,Sì  ,,Bianco  ,AMOLED  ,"6.4   """,No,4025   mAh,160.3   mm,74.3   mm,7.96   mm,180   g
175,2020-08-13 17:04:48.954222,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy S10+ SM-G975F/DS,€759.00,€1279.00,8   GB,512   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Bianco  ,Dynamic AMOLED  ,"6.4   """,No,4100   mAh,157.6   mm,74.1   mm,7.8   mm,198   g
176,2020-08-13 17:06:04.470014,2020-08-13,2,Unieuro,,Samsung,Galaxy A51,€268.90,€379.90,4   GB,128   GB,Doppia SIM  ,,,,SAMOLED  ,"6.5   """,No,,,,,
177,2020-08-13 17:06:35.442492,2020-08-13,2,Unieuro,Android  ,Meizu,Note 8,€139.00,€179.99,4   GB,64   GB,Doppia SIM  ,Sì  ,,Nero  ,,"5.99   """,No,3600   mAh,153.6   mm,75.5   mm,7.9   mm,168   g
178,2020-08-13 17:07:04.348715,2020-08-13,2,Unieuro,Android  ,Huawei,Y5 2019,€119.00,€139.90,2   GB,16   GB,Doppia SIM  ,Sì  ,Sì  ,Marrone  ,IPS  ,"5.71   """,No,3020   mAh,147.13   mm,70.78   mm,8.45   mm,146   g
179,2020-08-13 17:07:33.291377,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy,€929.00,€979.90,8   GB,256   GB,,Sì  ,,Verde  ,Super AMOLED Plus  ,"6.7   """,No,4300   mAh,161.6   mm,75.2   mm,8.3   mm,192   g
180,2020-08-13 17:08:38.845034,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy,€929.00,€979.90,8   GB,256   GB,,Sì  ,,Bronzo  ,Super AMOLED Plus  ,"6.7   """,No,4300   mAh,161.6   mm,75.2   mm,8.3   mm,192   g
181,2020-08-13 17:09:39.524002,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy,€929.00,€979.90,8   GB,256   GB,,Sì  ,,Grigio  ,Super AMOLED Plus  ,"6.7   """,No,4300   mAh,161.6   mm,75.2   mm,8.3   mm,192   g
182,2020-08-13 17:10:43.022112,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy Note20,€1029.00,€1079.90,8   GB,256   GB,,Sì  ,,Grigio  ,Super AMOLED Plus  ,"6.7   """,No,4300   mAh,161.6   mm,75.2   mm,8.3   mm,192   g
183,2020-08-13 17:11:42.530672,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy Note20 Ultra,€1279.00,€1329.90,12   GB,256   GB,,Sì  ,,Bronzo  ,Dynamic AMOLED  ,"6.9   """,No,4500   mAh,164.8   mm,77.2   mm,8.1   mm,208   g
184,2020-08-13 17:12:43.642397,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy Note20 Ultra,€1279.00,€1329.90,12   GB,256   GB,,Sì  ,,Nero  ,Dynamic AMOLED  ,"6.9   """,No,4500   mAh,164.8   mm,77.2   mm,8.1   mm,208   g
185,2020-08-13 17:13:46.882993,2020-08-13,2,Unieuro,Android  ,Huawei,P30 lite,€369.99,€369.99,4   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Nero  ,IPS  ,"6.15   """,No,3340   mAh,152.9   mm,72.7   mm,7.4   mm,159   g
186,2020-08-13 17:14:29.058156,2020-08-13,2,Unieuro,Android  ,Huawei,P30 lite,€299.90,€299.90,4   GB,128   GB,,Sì  ,Sì  ,Nero  ,IPS  ,"6.15   """,TIM,3340   mAh,152.9   mm,72.7   mm,7.4   mm,159   g
187,2020-08-13 17:15:09.950517,2020-08-13,2,Unieuro,Android  ,Xiaomi,Redmi Note 9 Pro,€259.00,€299.90,6   GB,128   GB,Doppia SIM  ,Sì  ,,Bianco  ,IPS  ,"6.67   """,No,5020   mAh,165.75   mm,76.68   mm,8.8   mm,209   g
188,2020-08-13 17:15:52.167423,2020-08-13,2,Unieuro,Android  ,Xiaomi,Mi Note 10 Lite,€319.00,€399.00,6   GB,128   GB,Doppia SIM  ,Sì  ,,Nero  ,AMOLED  ,"6.47   """,No,5260   mAh,157.8   mm,74.2   mm,9.67   mm,204   g
189,2020-08-13 17:16:30.965554,2020-08-13,2,Unieuro,Android  ,Brondi,Amico,€66.99,€89.99,0.5   GB,44   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,TN  ,"5   """,No,2000   mAh,151   mm,69   mm,10.75   mm,
190,2020-08-13 17:16:56.021566,2020-08-13,2,Unieuro,Android  ,Xiaomi,Redmi Note 9 Pro,€279.00,€299.90,6   GB,128   GB,Doppia SIM  ,Sì  ,,Verde  ,,"6.67   """,No,5020   mAh,165.75   mm,76.68   mm,8.8   mm,209   g
